,variable,relative_importance,scaled_importance,percentage
108,"geometry.MULTIPOLYGON(((11.0021522767121 60.2269239032319, 11.0022386630251 60.2268782397378, 11.002320610879 60.2269382340552, 11.0046356876703 60.2271944051523, 11.0057704113013 60.2265481562446, 11.0063322631452 60.2255324199749, 11.007429028982 60.2245092037849, 11.0079835029838 60.2253198088723, 11.0085703305285 60.225420462356, 11.0096941299505 60.2253599826123, 11.0106360688382 60.2251146678958, 11.0115235904287 60.2254188038905, 11.01309947818 60.2257963990101, 11.0126282683028 60.22630078469, 11.0122331306179 60.2265415765225, 11.0118655366948 60.2268101913527, 11.0116337703841 60.2272458827774, 11.0116592121497 60.2275008367029, 11.0115903723416 60.2276176339366, 11.0116727789062 60.2276271742865, 11.011725920006 60.2279354029836, 11.0116307276489 60.227923008207, 11.0112760007303 60.2278733133856, 11.0108681372487 60.2278904317795, 11.0105091189787 60.2278938265336, 11.0101893926122 60.2278550716275, 11.0100683718045 60.2278395605536, 11.01007798501 60.2277769199477, 11.0100893110266 60.227752178873, 11.0100299076892 60.2277368151266, 11.0099752591853 60.227734360358, 11.0099263442672 60.227715986105, 11.0098457656871 60.2276874884746, 11.0097786881594 60.2276579589805, 11.009709118318 60.2276414798132, 11.0096236483598 60.2276427714824, 11.0095604285395 60.227655790927, 11.0094931102847 60.227668327307, 11.0094227186559 60.2276719608734, 11.0093208335748 60.2276744660588, 11.0092189310949 60.2276667220219, 11.0091300656742 60.2276573028826, 11.0090170250362 60.2276475150991, 11.0088731018453 60.2276315827568, 11.0086838345205 60.2276065529105, 11.0085789252492 60.2275953015896, 11.0084823654742 60.2275837623142, 11.0084027610471 60.2275710256587, 11.0083513761214 60.227565522022, 11.0082932893176 60.2275527143414, 11.0082244192073 60.2275394019629, 11.008161503101 60.2275291457358, 11.0080990670071 60.2275149483294, 11.0080464369501 60.2274929553135, 11.0080185922263 60.2274544481845, 11.0079550270054 60.2274450713, 11.007902261059 60.2274286479437, 11.0078439286277 60.2274074719331, 11.0077595159944 60.2273733735432, 11.0077166103479 60.227339806557, 11.0076969796738 60.2273125146809, 11.0076442461893 60.2272839556569, 11.0075855649237 60.2272626791122, 11.0075303644149 60.2272217293645, 11.0074798701194 60.22722524224, 11.0070497868487 60.2272541753372, 11.0067719996569 60.2272851798945, 11.0064330159173 60.2273111029587, 11.0060932185755 60.2273392481497, 11.0059537294378 60.227384848181, 11.0055835135245 60.2273659562349, 11.0050472879261 60.227328482956, 11.0045079177668 60.2273494378412, 11.0041324910656 60.2273421616387, 11.0035766153455 60.2275488887835, 11.0034212529656 60.2275185809393, 11.0031865743662 60.2275191435119, 11.0031772785075 60.2274827230915, 11.0031761240679 60.2274536504012, 11.0031750785955 60.2274266487097, 11.0031435120177 60.2273935120974, 11.0031020576512 60.2273554922735, 11.0030460802814 60.227337261943, 11.0030178747711 60.2273121379342, 11.0029753830301 60.227282627321, 11.0029114334446 60.2272601109062, 11.0028186381344 60.2272340272168, 11.0027636758047 60.2272193335025, 11.0027084029526 60.2271997757669, 11.0026394819441 60.2271809749527, 11.0025880128181 60.2271613521204, 11.0025355341058 60.2271425978125, 11.0024830180053 60.2271167402106, 11.0024378082655 60.22709766577, 11.0023978755853 60.2270783010278, 11.0023579595006 60.2270573185631, 11.002308473616 60.2270199551409, 11.0022600732961 60.2269870295802, 11.0022265804355 60.2269652519718, 11.0021785443704 60.2269456426533, 11.0021522767121 60.2269239032319)), ((11.0166064491185 60.216201600174, 11.0166288171209 60.2162707960753, 11.0156254204742 60.2162303873704, 11.0139177983789 60.2163838799469, 11.0160758592313 60.21650339782, 11.0162535236546 60.2166288891842, 11.0158042629734 60.2170399748635, 11.0155921729659 60.2173073409775, 11.0153902213596 60.2176116909324, 11.0153328504583 60.2177923721627, 11.015686506244 60.2179541311801, 11.0158067004891 60.2180505228469, 11.0158384396922 60.2180287327542, 11.0159131812217 60.2179772204987, 11.016154987335 60.2176526722042, 11.0164902805656 60.2171207490009, 11.0165947408782 60.2170878403633, 11.017116932427 60.2170223622877, 11.017221578178 60.2170072589115, 11.0175351232605 60.2169651729008, 11.0178325410029 60.2169219720606, 11.0181746623578 60.2168722031218, 11.0185960623102 60.2168138483237, 11.0189144051064 60.2167625350993, 11.0192289070838 60.2173133210755, 11.0190337665518 60.2175246246764, 11.0187060739154 60.2178856129178, 11.0187847264297 60.2178985848738, 11.019574559039 60.2180844138942, 11.0195935166183 60.2181382203734, 11.0191304313757 60.218645432265, 11.0186467036699 60.2191960947695, 11.0174520157862 60.2189259958512, 11.0172920882987 60.2190227746586, 11.0175570521509 60.2192335541235, 11.0177114886485 60.2193367268049, 11.0177446362427 60.2193613668717, 11.0179485590148 60.2195540386627, 11.0180125725026 60.2196414574592, 11.0181006272741 60.2197927983524, 11.0181172432965 60.2198866137112, 11.0181810628316 60.2203640116069, 11.0182592211852 60.2205105598954, 11.0182930959461 60.2207196958751, 11.0184097199828 60.2206953320767, 11.0190720720288 60.2211815466159, 11.0191764744337 60.2212742238393, 11.019022859983 60.2215228552963, 11.0189740502833 60.2215661586329, 11.0186981006699 60.2214872949173, 11.0176402337274 60.2207357625224, 11.0174608906429 60.2207870081671, 11.0166395366418 60.2209925478812, 11.0161433840075 60.221079665142, 11.0156409219598 60.2211681191379, 11.0155949419176 60.2211449805094, 11.0141018150221 60.2214148053528, 11.0138786348616 60.2214489949227, 11.0143834524107 60.2223357628424, 11.0148269042046 60.2230377360677, 11.0147975291838 60.2235232109054, 11.0145339972272 60.2241597760439, 11.0142370791018 60.2248300378345, 11.0142323273034 60.2248359418802, 11.0138487022955 60.2240530407823, 11.0105292528819 60.2236402829932, 11.0117840274839 60.2231251281733, 11.0135247160335 60.2227893991035, 11.013579038406 60.2227175941598, 11.0135172109826 60.2226907446881, 11.0131830501117 60.2222022394251, 11.0122844802441 60.2218119484741, 11.0115853330234 60.2201893470074, 11.0087901345232 60.2198892441421, 11.0066615507078 60.2204436226, 11.0062737037999 60.2195429031586, 11.0047895423271 60.2193203727113, 11.0021128570228 60.2200174162967, 11.0005974106234 60.2208805426171, 11.0003984482557 60.2208081349891, 11.0006067149001 60.220565781467, 11.0011259727537 60.220511783442, 11.0011893086229 60.2203302978685, 11.001498463493 60.2202031601521, 11.0016133776174 60.2201454960834, 11.0018056724537 60.2200400926762, 11.0020567493484 60.2198690375206, 11.0021300996164 60.2198024771396, 11.0060707049443 60.21875973546, 11.010886528215 60.2175296372154, 11.0109890544121 60.2174384193225, 11.0098089250821 60.2165789417657, 11.009022938865 60.2160207168959, 11.0090872301277 60.2159333829068, 11.0099343343353 60.2157858437628, 11.009980035289 60.2157265376941, 11.0088211762747 60.215098284368, 11.0093025116679 60.2149690358338, 11.0099179680126 60.2148125404483, 11.0101198615264 60.2147940790398, 11.0103107040422 60.2147461568121, 11.0109516157216 60.2145912326008, 11.011830035246 60.214402731772, 11.0123829164162 60.2147057086181, 11.0127409465402 60.2145873896728, 11.0131850631983 60.2144401059373, 11.0135849710246 60.2143889419684, 11.0141560476889 60.2142925834914, 11.014725747957 60.214201575205, 11.0147590749652 60.2142306266761, 11.0148174274787 60.2142722978414, 11.0148603633893 60.2143293275594, 11.0149771566143 60.214356934443, 11.0150292045549 60.2143642538556, 11.0151518479862 60.2143808889838, 11.0153228286917 60.2143996972698, 11.0154854250366 60.2144176238266, 11.0156280357391 60.2144394440225, 11.015785201204 60.2144634099398, 11.0159028624448 60.2144719833107, 11.0162194239757 60.2144822234218, 11.0162794109733 60.214477734515, 11.0163657317632 60.2144810497291, 11.016432560355 60.2144797332009, 11.0165356306397 60.2144909238025, 11.016624226434 60.2144948466607, 11.0168012448491 60.2144907303108, 11.0170886673971 60.21447312216, 11.0174185072418 60.2144246045725, 11.0177653311043 60.2143567289224, 11.0179944420067 60.2142628388707, 11.0181482279561 60.2141077998176, 11.0184363921391 60.2139620140569, 11.0185054043718 60.2139129354708, 11.018808899019 60.2138209203119, 11.0189362170957 60.2139032293421, 11.0190482961411 60.2139756407765, 11.0189514812884 60.2139992515165, 11.018826052536 60.2140829542136, 11.0187850647482 60.2141378197442, 11.0187194979208 60.2142626976161, 11.0187145418947 60.2143228713855, 11.0187272393916 60.2144400327864, 11.0184288383485 60.2146403503861, 11.0180322223384 60.214872775906, 11.017911948025 60.2149556438949, 11.01754836405 60.2152418322848, 11.0173877321747 60.2154055650478, 11.0171669013016 60.2155397985136, 11.0165479774691 60.2159198937335, 11.0166064491185 60.216201600174)))",4.698607921600342,0.0008219346558519037,0.0003454946854996973
109,t_district.Tiller-HårstadTrondheim,4.6889967918396,0.0008202533662520784,0.00034478796676312874
110,chain_name.FRI BOKHANDEL SA,4.522531986236572,0.0007911334237099953,0.00033254759544076536
111,"geometry.POLYGON((10.7508155879959 59.9081726150088, 10.7504501276361 59.9075575154487, 10.7506404496015 59.9073889803477, 10.7513339612724 59.9072249906386, 10.7511475750346 59.9071362732147, 10.7524707703042 59.9065751275256, 10.7522336952965 59.9056277226976, 10.7511317545938 59.9043595427201, 10.7535247895603 59.9047068387401, 10.7538743543643 59.9053955524287, 10.7542644354738 59.9054470285476, 10.7543105602124 59.9054982562738, 10.7546061981608 59.9060156437495, 10.7549649197469 59.906615181018, 10.7553802418038 59.9074386368805, 10.7554062522492 59.9075208504245, 10.7554432798348 59.9076373178921, 10.7554999175547 59.9078076484991, 10.7555128810746 59.9080759285561, 10.7556819397157 59.9082883689865, 10.7563433971349 59.9092496877638, 10.7567777647631 59.9098111950678, 10.7570067193612 59.910128069385, 10.7574008507351 59.9107229848039, 10.7535560930578 59.9116390629147, 10.7539880392763 59.9120765962038, 10.7532610540418 59.9121061929172, 10.7525636089624 59.9121442020157, 10.752004216916 59.912166791488, 10.7506752816762 59.9122338623639, 10.7505743574124 59.9122389662971, 10.7492338515295 59.9123110441904, 10.7486679840635 59.9123785488417, 10.7484354775373 59.9124701273681, 10.7483979567534 59.912501645215, 10.748334954062 59.9125489745988, 10.7482658539172 59.9125963767426, 10.7481968213569 59.9126404541033, 10.748171606312 59.9126625684415, 10.7480650865951 59.9127225190252, 10.7480021623747 59.9127510581189, 10.7479331291399 59.9127951353334, 10.7477759246305 59.9128677451368, 10.7477005867349 59.9128645918822, 10.747568568791 59.9128677898414, 10.7474742794093 59.9128867732174, 10.7474115569909 59.9129025503259, 10.7472292213662 59.9129309175405, 10.7470534063755 59.9129531110814, 10.7468899976568 59.9129721085893, 10.7467267032831 59.912972047142, 10.7465506490993 59.9129499930152, 10.7464248347569 59.912908971193, 10.7462850428793 59.9128680370252, 10.7461296033467 59.9128206624471, 10.7461169793956 59.9127165798544, 10.745550828059 59.9121170557184, 10.7445641650809 59.9111106349469, 10.7465242031679 59.9106370963834, 10.747497943641 59.9104002486052, 10.7485029572229 59.9101413853308, 10.7494640414116 59.9099108585485, 10.7504317772885 59.9096772128659, 10.7509832286758 59.9095373026735, 10.7522344052729 59.9092571359634, 10.7535910625914 59.9089569827484, 10.7534179098201 59.9086198724745, 10.7532070897781 59.9082091633653, 10.7522650015027 59.9083576054387, 10.7522084390323 59.9082945464374, 10.7517184247181 59.9084050633615, 10.7516934151491 59.9083766515626, 10.7510212120576 59.9085187802731, 10.7508155879959 59.9081726150088))",4.391813278198242,0.0007682666005790507,0.00032293568066170733
112,sales_channel_name_x.Kitchen design stores,4.391380310058594,0.0007681908608014837,0.000322903843957361
113,"geometry.POLYGON((10.8137434600873 59.9096527579627, 10.8139128227827 59.9095264214356, 10.8142505663058 59.9093198421258, 10.814634198408 59.9091568006889, 10.815089724317 59.9089872326345, 10.8154287289045 59.9088344587995, 10.8157325596711 59.9086794869926, 10.8161839071615 59.9083952330966, 10.8164724449013 59.9081868147143, 10.8167677586052 59.9079331150524, 10.8171692219034 59.9079906511088, 10.81757097309 59.908043070008, 10.8179464552456 59.9080965411485, 10.8183220588344 59.9081590063611, 10.8188227579429 59.9082573636663, 10.8193591648636 59.908373577039, 10.8199792693343 59.9085246351528, 10.8204823108555 59.9086599246344, 10.8208848510772 59.9087858170754, 10.8212560046435 59.9089306724123, 10.8214886092615 59.9090156519447, 10.8218912268716 59.9091637520752, 10.8220987687596 59.9092487440908, 10.8224512060272 59.9093873372251, 10.8227719218863 59.9095290586136, 10.8230928462024 59.9096833735731, 10.8233634509863 59.909837799299, 10.8236844413341 59.9100300579869, 10.8241188009528 59.9102789611468, 10.8243956958556 59.9104460819711, 10.8246378517986 59.9106132690403, 10.8248350231082 59.9107566404282, 10.8250680061602 59.9109270422379, 10.8253216609186 59.9111110466415, 10.8253846414305 59.9111583601301, 10.8254917167053 59.9112308989148, 10.8256680399079 59.9113664146832, 10.8259078237343 59.9115682301859, 10.8261078079683 59.9117519694892, 10.8263231481239 59.9119403313282, 10.8264486862048 59.9120568824507, 10.8265572531789 59.9121702878804, 10.8266392459487 59.9122586641658, 10.8264509258343 59.91231248515, 10.8252452611071 59.9126794882553, 10.8250568988403 59.9127364529474, 10.824818145014 59.9127997313415, 10.8244413613378 59.9128884818619, 10.8237944448664 59.9129710888456, 10.8233863756573 59.9129968040222, 10.8230533020121 59.9129971146902, 10.8229024944919 59.9130003313699, 10.8227580269067 59.9129972753487, 10.8226322988432 59.9129847436403, 10.8223745029956 59.9129659523757, 10.8218215809269 59.9129134267132, 10.821617318195 59.9128903989178, 10.8207587894699 59.9127935508994, 10.8198730807099 59.9127263145295, 10.8180671706319 59.9126468335979, 10.8172519627589 59.9126226397859, 10.8169053035968 59.9126029020286, 10.8155595020085 59.9125721746333, 10.8146349265045 59.9126045497885, 10.814122317389 59.9126342850956, 10.813598334974 59.9126860451274, 10.8133466389081 59.9121476407833, 10.8130230940143 59.9114209194691, 10.8128792273123 59.9110441014981, 10.8126844275964 59.9106537944023, 10.8129414291111 59.9104799853664, 10.8131545884234 59.9102747502149, 10.8136180922034 59.9097695241866, 10.8137434600873 59.9096527579627))",4.311659336090088,0.0007542451491361731,0.0003170418581759219
114,municipality_name.Giske,4.227564811706543,0.0007395343656208131,0.00031085827960564534
115,"geometry.POLYGON((10.3918586562836 63.4319735164401, 10.3921773824249 63.4306169914396, 10.4004599330434 63.4302996652144, 10.4032606484575 63.430237031141, 10.4043594506988 63.4313964308865, 10.4045247150946 63.4316176527295, 10.4031319891343 63.4317886142923, 10.4024170823034 63.4318645006601, 10.4013055564591 63.4319096207399, 10.3994349992635 63.4319302682675, 10.394228574665 63.431969083218, 10.3918586562836 63.4319735164401))",4.218715667724609,0.0007379863713563975,0.00031020759066373034
116,"geometry.MULTIPOLYGON(((6.0429168024331 59.0159068463223, 6.04288362386795 59.0159418507557, 6.04280033872076 59.015828909335, 6.0433956828492 59.015302993814, 6.04355628282308 59.0155117713469, 6.04357310414231 59.0155538631362, 6.04352819603169 59.0155781941871, 6.04344165656735 59.0156076635738, 6.04337418206892 59.0156265378487, 6.04333245341921 59.0156434123251, 6.04332205444059 59.0156724063452, 6.04324354334571 59.0157019834239, 6.04315754268227 59.0157347420835, 6.04309974241199 59.0157588069121, 6.04303682360287 59.0157870315389, 6.04296963702661 59.0158221851575, 6.04294625294194 59.0158445834471, 6.04293802467793 59.0158759869866, 6.0429168024331 59.0159068463223)), ((6.03086517894269 59.0200512825149, 6.03001212351301 59.0196360028415, 6.03002126911609 59.0195732370378, 6.03416959087417 59.0167246374267, 6.03555685797346 59.016113257933, 6.03863771661676 59.0151932137412, 6.03978452130691 59.0165039439019, 6.03930394835464 59.0177662556358, 6.0414388441655 59.0183378322038, 6.0419818232136 59.0182024737888, 6.04214366177349 59.0170886971443, 6.04346280353569 59.0168812708908, 6.0433799701943 59.0166819184757, 6.04372370546528 59.016652385698, 6.04388738711296 59.0167851046154, 6.043925845919 59.0168161480981, 6.04425707700432 59.0170822158342, 6.04461807874507 59.0173723972736, 6.04467697021489 59.017372254873, 6.04467310679927 59.0174498503273, 6.04464071589775 59.0176089233145, 6.04460485568455 59.0176776050493, 6.04452937864772 59.0178232881483, 6.04427092829267 59.0179686883227, 6.04402540975203 59.0181055044429, 6.04351286725696 59.0183395176396, 6.04332221788203 59.0183999425818, 6.04316723266073 59.0184365663105, 6.0430108709133 59.0184730939448, 6.04289960752329 59.018501292121, 6.04285079868469 59.0185144213418, 6.04275008443222 59.0185438061712, 6.04257856952805 59.018576657773, 6.04246407882925 59.0186024627683, 6.04239370124449 59.0186196892305, 6.04228946695025 59.0186317559574, 6.04227428708266 59.0186061281812, 6.04160487647306 59.0187481759508, 6.04110299386671 59.0188585383385, 6.04086620686511 59.0189071628001, 6.04080139800648 59.0189225183275, 6.04068272071298 59.0189442361443, 6.04048598741849 59.0189904125843, 6.03970892182197 59.0191534917127, 6.03963638031158 59.0191655977326, 6.03956636404295 59.0191707436131, 6.03921651369889 59.0191180813561, 6.03865349667273 59.0190386330877, 6.0384981229315 59.0191114471508, 6.03825557324617 59.0191726729244, 6.03811386210231 59.0192160879334, 6.03798195116513 59.0192294735508, 6.03792048897852 59.0192387378728, 6.03784797681629 59.0192680981912, 6.03761068362909 59.0194208334041, 6.03753139188032 59.0195715774996, 6.03480221827096 59.0215482141687, 6.03476286262077 59.0215686844887, 6.03471299096978 59.0215818271576, 6.03463712493495 59.021585207632, 6.03457216618692 59.021573721464, 6.0345124168006 59.0215557334067, 6.03455518074025 59.021023411733, 6.03466157643207 59.020822166866, 6.03473104253639 59.020761702265, 6.03492588147943 59.0205986031983, 6.03491056225164 59.0204933826274, 6.03446603423913 59.0203368172738, 6.03383035190842 59.0202565253689, 6.03243014002926 59.0201564077257, 6.03086517894269 59.0200512825149)))",4.210020542144775,0.0007364653197661607,0.00030956822689307505
117,"geometry.POLYGON((10.7240675646094 59.9081842506065, 10.7241103346215 59.9080398469427, 10.7261810995058 59.9083135930218, 10.7269357131328 59.9092431902392, 10.7297586060876 59.9102333072799, 10.7303654475615 59.9107195782207, 10.7311641945283 59.9111914815654, 10.7312893102096 59.9113171088435, 10.7315396260296 59.9115593739054, 10.73162931402 59.9116709036291, 10.731834784846 59.9119263703249, 10.7310932505543 59.9120967243454, 10.7302887821168 59.912295515034, 10.7291447811747 59.9125738317305, 10.7282970840646 59.9127785813149, 10.7264856495667 59.9118875838181, 10.7265500335565 59.9118603609105, 10.7264868864107 59.9118251306827, 10.7262167872867 59.9116741994099, 10.7257050980884 59.9114263127806, 10.7255003198716 59.91132713621, 10.7252426752979 59.9111977380817, 10.7251168787583 59.9111345757847, 10.7248466767226 59.9110178970447, 10.724689529889 59.9109673835826, 10.7244760439069 59.9109011023648, 10.724199389032 59.9108442781713, 10.7239606166819 59.9108033408855, 10.7238700286292 59.9107949126743, 10.7239795522542 59.9106549610283, 10.7237972200548 59.9105762030091, 10.7230996668923 59.9102605822709, 10.7233699525894 59.9101027460978, 10.7233948333686 59.9100277531977, 10.7234955414614 59.9097241334121, 10.7235647713628 59.9095411506172, 10.7236276174063 59.9093549031385, 10.723853850702 59.9087995434224, 10.7240675646094 59.9081842506065))",4.191956996917725,0.0007333054362267389,0.000308239991172759
118,"geometry.POLYGON((10.7337381537725 59.9104621717106, 10.7336333256624 59.9103340478421, 10.7340993722265 59.9103153765829, 10.7339650241176 59.9084369201646, 10.7330505729869 59.907934876749, 10.7341062151723 59.9074874393629, 10.7353904719288 59.9054281438413, 10.7371476796269 59.9046832466406, 10.7386484236037 59.9030823117936, 10.7402055106205 59.902042018378, 10.740702839296 59.9018311543555, 10.7415041645486 59.9014628307047, 10.7421848719038 59.901867942264, 10.7440685275671 59.9019094840579, 10.7443407731759 59.9033136935377, 10.7454551442465 59.9036311881037, 10.7461360718011 59.9046595375859, 10.7458909931253 59.904723900686, 10.745830260247 59.9046362462062, 10.745479038551 59.904129087683, 10.7451961091104 59.903716301324, 10.7449230520196 59.9037559380234, 10.7448960882754 59.9037190992188, 10.744844797047 59.9036737408917, 10.7448075794331 59.9036345024087, 10.7447360108988 59.9036062920085, 10.7446454984689 59.9035932045376, 10.7445532416833 59.9035937280415, 10.7444993107085 59.903608079281, 10.7444368578968 59.9036246726092, 10.7443851394568 59.9036552804875, 10.744352028438 59.9036803756998, 10.7443162547833 59.9037052948813, 10.7442755903965 59.9037418350749, 10.7442330208409 59.9037722891786, 10.7441921398866 59.9037951548975, 10.7441412175554 59.9038153580141, 10.7441693835439 59.9039000719412, 10.7448485116923 59.9050108425969, 10.7439198049759 59.9052731322378, 10.7441646906977 59.9055413627177, 10.7445795619355 59.9059136387636, 10.7449375900761 59.9061945177359, 10.7452260175324 59.9063340432862, 10.7452617798794 59.9063609158425, 10.7447366776019 59.906465866305, 10.7446864178602 59.9064627126149, 10.7444728844196 59.9064595845562, 10.7441901563983 59.9066205657676, 10.7441896956583 59.9066842123936, 10.7439955173252 59.9066962761108, 10.7410306063504 59.9074349746257, 10.7416152524743 59.9080440221583, 10.7401644498231 59.9083977441762, 10.739178400088 59.9086440299786, 10.7396686703602 59.9091457265217, 10.7401966344823 59.909691441704, 10.7404671478982 59.9099818188723, 10.7395458939958 59.9101944181685, 10.7393488991627 59.9102659098228, 10.7391981552621 59.9103006834976, 10.7390410559903 59.910341725327, 10.7388840020471 59.9103796213252, 10.7387559589224 59.9104091049822, 10.7386642718032 59.9104301444446, 10.7384915432054 59.9103293289539, 10.738262075584 59.9103134465895, 10.737439056053 59.9105123978373, 10.7362893822799 59.9107870835882, 10.7351960758362 59.911039578122, 10.7350299779476 59.911087876857, 10.7349134769213 59.9109480558016, 10.7345047500873 59.9106230645465, 10.7344355025781 59.9105126489837, 10.7340056677347 59.9104815431436, 10.7337381537725 59.9104621717106))",4.191150188446045,0.0007331642999892461,0.00030818066550783175
119,chain_name.MX SPORT NORGE,4.090305328369141,0.000715523354682724,0.0003007654132037697
120,t_district.BlindheimÅlesund,3.9742374420166016,0.0006952194221528229,0.0002922307921923773
121,"geometry.POLYGON((5.30886570704927 60.4715535088075, 5.31017489819342 60.4710478037348, 5.31115764079398 60.4712364273861, 5.31134590371537 60.4711822806812, 5.31231288003757 60.4703116193806, 5.3126135966246 60.4702779301917, 5.31314952101597 60.4700672921633, 5.31332411999382 60.4697726843209, 5.31504682145049 60.4690203200359, 5.31527280244794 60.4686189743243, 5.3153880112818 60.468570606832, 5.31547770598692 60.4686750573843, 5.31685919519984 60.4681644712828, 5.31702737676793 60.4682687033532, 5.31812360112015 60.4678725204489, 5.31928127792444 60.467411995339, 5.31957234632116 60.4676730358674, 5.31968878420566 60.4677775430656, 5.32054241508177 60.4674824258281, 5.32060416178775 60.4674610794281, 5.32093509273615 60.4674566518341, 5.32115671016914 60.4681359372812, 5.32063474515515 60.4681779293149, 5.31994485293624 60.4684658691904, 5.32021440818843 60.4688801935167, 5.32185758443889 60.4688385735008, 5.32278033077005 60.4690139940404, 5.32326935509901 60.4691987064131, 5.32379892327778 60.4693985074316, 5.32388744861953 60.4694319473062, 5.32464380559353 60.4697172825853, 5.32492438541929 60.4694920612124, 5.32571079437654 60.4694584712633, 5.32579910107977 60.4697036515878, 5.32593979340531 60.469911691169, 5.32626375470409 60.4702287622926, 5.32681318417543 60.4707638769705, 5.32756135777073 60.4711809305843, 5.32535278686587 60.4719647578535, 5.32431088697361 60.4728062289294, 5.32350616468095 60.4732107926584, 5.32254713219377 60.4738158995588, 5.32197400553354 60.4742435706415, 5.3212712563257 60.4745494876087, 5.32057815495169 60.4748464294168, 5.32036548796118 60.4749619215658, 5.32006472381899 60.4752826288008, 5.31928313614369 60.4758286240828, 5.31924564902042 60.4758801518007, 5.31936476460197 60.4759118552977, 5.32066115973957 60.4762696100876, 5.31889789571512 60.4769249627003, 5.32072047751472 60.4774138048076, 5.32195535706936 60.4774924097812, 5.32216658332367 60.477807835865, 5.32197226656789 60.4783633009618, 5.32232373462083 60.4785067276549, 5.32168430452893 60.4787187815614, 5.3211323402347 60.4788709346152, 5.32119382785026 60.4789681569883, 5.32106835628902 60.4790117932174, 5.31976557980401 60.4794656722523, 5.31764353131877 60.4794650027589, 5.3176447166145 60.4786591158775, 5.31834187263848 60.4775229840123, 5.31505860884423 60.4775229867867, 5.31207696517139 60.4787760130323, 5.31176016337694 60.4791270806789, 5.31060495092216 60.4793121414217, 5.31003911948098 60.4784717982265, 5.30937052296832 60.478238273689, 5.3095241674608 60.4777279242987, 5.31019782750215 60.4775419884322, 5.31017546329784 60.4765223599511, 5.30759824406977 60.4765213453333, 5.3058184366113 60.4756079191363, 5.30586696549675 60.474685863425, 5.30584007529125 60.4741486749602, 5.30093502878435 60.4734205002646, 5.30254623799146 60.4727682876313, 5.30450510091514 60.4725201357114, 5.30502216744835 60.4719576968097, 5.30549441427887 60.4719571057848, 5.3063301419074 60.471920733597, 5.30703625852137 60.4719545411049, 5.30772819011996 60.471796255182, 5.30789180547469 60.4717604058249, 5.30809183572441 60.4716894159801, 5.30854014578038 60.4715892390088, 5.3087433623511 60.4715691388655, 5.30886570704927 60.4715535088075))",3.8578715324401855,0.0006748633559654555,0.00028367425714990953
122,t_district.BugårdenSandefjord,3.804875612258911,0.0006655926987532414,0.0002797773989567364
123,mall_name.Sandvika Storsenter,3.7309093475341797,0.0006526536671601421,0.0002743385643497504
124,t_district.SemTønsberg,3.726203680038452,0.0006518304975622122,0.0002739925505646826
125,chain_name.BIG HORN STEAK HOUSE,3.6039628982543945,0.000630446731011943,0.00026500402861043206
126,t_district.VestadElverum,3.593931198120117,0.0006286918703947012,0.0002642663847932099
127,t_district.FossumOslo,3.562453508377075,0.0006231854300792582,0.0002619517897685786
128,chain_name.SKOUSEN,3.5558652877807617,0.000622032942593845,0.00026146734943201385
129,mall_name.Magasinet Drammen,3.521749258041382,0.0006160649734355842,0.00025895875387307843
130,chain_name.KIWI NORGE,3.4982376098632812,0.0006119520449307526,0.00025722991213347963
131,lv3_desc.Music shops,3.472545862197876,0.0006074577482948233,0.00025534076487375814
132,address.STORGATA 23,3.450986862182617,0.0006036863995137108,0.00025375550386576523
133,chain_name.EGON,3.4423112869262695,0.0006021687678914037,0.00025311757765554847
