,variable,relative_importance,scaled_importance,percentage
5204,remainder__address_first.SKOGVEIEN_Balsfjord,0.004445873200893402,0.005223802853891272,2.9122984198204526e-05
5205,remainder__municipality_name.Brønnøy,0.004442382603883743,0.005219701479471242,2.9100118813394594e-05
5206,remainder__address_first.KIRKEGATA_Lillehammer,0.004441412631422281,0.005218561783244331,2.909376494512364e-05
5207,remainder__address_first.STRØMSBORG_Rælingen,0.004435747861862183,0.005211905804079489,2.90566575003247e-05
5208,remainder__address_first.HOLMEN_Volda,0.004423820413649082,0.005197891315766436,2.8978525967971233e-05
5209,remainder__address_first.LILANDSVEIEN_Evenes,0.004422400612384081,0.005196223080626805,2.8969225466599102e-05
5210,remainder__address_first.RIENVEGEN_Skien,0.004418377764523029,0.0051914963232075634,2.894287353765393e-05
5211,remainder__address_first.ØVRE BAKKLANDET_Trondheim,0.0044130198657512665,0.005185200910443841,2.890777627009482e-05
5212,remainder__address_first.BALDERS GATE_Oslo,0.004407435655593872,0.005178639586798564,2.887119653495065e-05
5213,remainder__address_first.DRONNING ÅSTAS GATE_Ringerike,0.004397036507725716,0.005166420817648604,2.880307623431359e-05
5214,remainder__mall_name.Eiklisenteret,0.004397036507725716,0.005166420817648604,2.880307623431359e-05
5215,remainder__address_first.ÅSROVEGEN_Gjøvik,0.004396162927150726,0.005165394379760133,2.8797353787421456e-05
5216,remainder__address_first.KULTURHUSVEGEN_Bømlo,0.004390953574329615,0.0051592735052087895,2.8763229579861593e-05
5217,remainder__address_first.NEDRE TVERRGATE_Nedre Eiker,0.004384748172014952,0.005151982294493565,2.8722580684720564e-05
5218,remainder__address_first.BOGANESGEILEN_Stavanger,0.004381874576210976,0.005148605882867898,2.8703757006804063e-05
5219,remainder__address_first.TORGEIR VRAAS PLASS_Drammen,0.004375301767140627,0.005140882977326447,2.8660701389595926e-05
5220,remainder__address_first.KJØITA_Kristiansand,0.004374070093035698,0.00513943578744638,2.865263322753319e-05
5221,remainder__address_first.SKOLEVEIEN_Alta,0.0043709720484912395,0.005135795653506085,2.8632339283410926e-05
5222,remainder__address_first.OPSAHLVEIEN_Eidsberg,0.004362502600997686,0.00512584423969185,2.8576859611729626e-05
5223,remainder__address_first.HORDVIKVEGEN_Bergen,0.004362268373370171,0.005125569027400858,2.8575325288282533e-05
5224,remainder__address_first.TAMBURVEGEN_Porsgrunn,0.004343016538769007,0.005102948546791561,2.8449214882173004e-05
5225,remainder__address_first.APOTEKERVEIEN_Fredrikstad,0.004337203688919544,0.005096118576556071,2.8411137427719642e-05
5226,remainder__address_first.ALVØVEIEN_Bergen,0.004336695186793804,0.00509552109778517,2.840780645117049e-05
5227,remainder__address_first.BERNT ANKERS GATE_Oslo,0.004332413896918297,0.005090490676704894,2.8379761580847316e-05
5228,remainder__address_first.HJELLEGATA_Flora,0.004330737050622702,0.005088520419329423,2.836877728913166e-05
5229,remainder__address_first.ROGNAHAUGEN_Ulstein,0.0043301088735461235,0.0050877823251335025,2.8364662373962423e-05
5230,remainder__address_first.STOREVARDVEGEN_Sola,0.004329884424805641,0.005087518602818874,2.836319210775666e-05
5231,remainder__mall_name.Kremmartunet,0.004325234796851873,0.005082055392628906,2.8332734414676726e-05
5232,remainder__address_first.O.T. OLSENS VEI_Hattfjelldal,0.004324297420680523,0.005080953996323208,2.8326594070543538e-05
5233,remainder__municipality_name.Hattfjelldal,0.004324297420680523,0.005080953996323208,2.8326594070543538e-05
5234,remainder__mall_name.Blåhuset,0.0043221632950007915,0.005078446445767311,2.8312614340209505e-05
5235,remainder__address_first.HOLSETGATA_Hamar,0.004309601616114378,0.005063686750415828,2.823032823820407e-05
5236,remainder__address_first.THEIS LUNDEGAARDS GATE_Farsund,0.004300844855606556,0.005053397750153199,2.8172966503765598e-05
5237,remainder__address_first.MJÅVANNSVEGEN_Songdalen,0.004298032261431217,0.005050093014094371,2.81545424210212e-05
5238,remainder__address_first.MOGAN_Tinn,0.004296701401472092,0.005048529283025475,2.8145824535510692e-05
5239,remainder__address_first.MADAM ARNESENS VEI_Sarpsborg,0.004285668954253197,0.0050355664011205465,2.8073555765911316e-05
5240,remainder__address_first.BRATTVOLLVEIEN_Oslo,0.004275952465832233,0.005024149741749103,2.8009907270788044e-05
5241,remainder__mall_name.Selbutorget,0.004264397546648979,0.005010572966821326,2.793421601429476e-05
5242,remainder__address_first.RØDBERGVEIEN_Oslo,0.004263423383235931,0.00500942834631883,2.7927834692920375e-05
5243,remainder__mall_name.Tonsenhagen Forretningssentrum,0.004263423383235931,0.00500942834631883,2.7927834692920375e-05
5244,remainder__address_first.ANNA EEGS GATE_Karmøy,0.004256607033312321,0.005001419285651755,2.7883183745368642e-05
5245,remainder__address_first.HAUKELANDSVEIEN_Bergen,0.004254171624779701,0.004998557734395518,2.7867230441932683e-05
5246,remainder__address_first.LOSJEPLASSEN_Drammen,0.0042525604367256165,0.004996664624004202,2.7856676248837383e-05
5247,remainder__address_first.HOGNESTADVEGEN_Time,0.004242314025759697,0.004984625317342204,2.7789556461302998e-05
5248,remainder__address_first.KROSSHAUG_Leikanger,0.004237761255353689,0.004979275912632408,2.7759733239946716e-05
5249,remainder__address_first.STORGATA_Vefsn,0.004228875041007996,0.004968834806968397,2.7701523509646828e-05
5250,remainder__address_first.STOREHAGEN_Førde,0.0042226798832416534,0.004961555633371268,2.7660941722091952e-05
5251,remainder__address_first.LYNGVEGEN_Sund,0.004214880056679249,0.004952391009367067,2.7609848446269333e-05
5252,remainder__mall_name.St. Hanshaugen senter,0.004210478160530329,0.004947218878578307,2.7581013536636424e-05
5253,remainder__address_first.BLEIKERVEIEN_Asker,0.004207252059131861,0.0049434282806618225,2.7559880747687223e-05
5254,remainder__address_first.FLATSETBAKKEN_Kristiansund,0.004197277594357729,0.0049317085047710756,2.7494542361530773e-05
5255,remainder__address_first.SKITREKKVEGEN_Dovre,0.004190309904515743,0.0049235216230412325,2.744890005191084e-05
